AÑO,MES,MAQUINA,CENTRAL,AGENTE,AGENTE_DESCRIPCION,TIPO_MAQUINA,FUENTE_GENERACION,TECNOLOGIA,COMBUSTIBLE,CONSUMO
2014,2014-03-01,AESPTG01,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,(en blanco),(en blanco),GAS OIL,423.20300000000003
2014,2014-03-01,AESPTG02,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,6522.143
2014,2014-03-01,AESPTG02,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,(en blanco),(en blanco),GAS OIL,355.39500000000004
2014,2014-03-01,ALEMDI01,ALEM,CTALEMNG,CT ALEM - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,2257.864
2014,2014-03-01,ALOMDI01,ALOM,YPFLOMQA,CENTRAL TÉRMICA LOMITA AUTOG.,MOTOR DIESEL,(en blanco),(en blanco),GAS NATURAL,2525.726
2014,2014-03-01,ALUMDI01,ALUM,CTALUMIG,CT ALUMINÉ - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,45.727000000000004
2014,2014-03-01,ANATDI01,ANAT,CTANATUG,CT AÑATUYA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,90.807
2014,2014-03-01,ANATDI02,ANAT,CTANAT2G,CT AÑATUYA II - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,1.421
2014,2014-03-01,APARTV01,APAR,SIDESN1A,SIDERAR PTA. IND. SAN NICOLAS ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,95.97
2014,2014-03-01,ARGETG01,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),TURBO GAS,(en blanco),(en blanco),GAS NATURAL,24827.249
2014,2014-03-01,ARISDI01,ARIS,CTARISTG,CT ARISTOBULO DEL VALLE-ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,2013.689
2014,2014-03-01,ARMATG01,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,106.59
2014,2014-03-01,ARMATG02,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,111.239
2014,2014-03-01,ARMATG03,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1140.8020000000001
2014,2014-03-01,ARMATG03,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS OIL,4.828
2014,2014-03-01,ARREDI01,ARRE,CTARRECG,CT ARRECIFES-ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,306.91
2014,2014-03-01,AVALTG22,AVAL,CTALVALG,C.TERMICA ALTO VALLE          ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,5951.9220000000005
2014,2014-03-01,AVALTG23,AVAL,CTALVALG,C.TERMICA ALTO VALLE          ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,5686.506
2014,2014-03-01,BARIDI01,BARI,CTBARILG,CT BARILOCHE - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,10.954
2014,2014-03-01,BBLATV29,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,10639.678
2014,2014-03-01,BBLATV29,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,19576.141
2014,2014-03-01,BBLATV30,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,17973.767
2014,2014-03-01,BBLATV30,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,19405.075
2014,2014-03-01,BLOPTG01,BLOP,CTBRILOG,CT BRIGADIER LOPEZ - ENARSA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,17655.99
2014,2014-03-01,BRAGTG01,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,2259.443
2014,2014-03-01,BRAGTG01,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS OIL,16.512
2014,2014-03-01,BRAGTG02,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,2194.304
2014,2014-03-01,BRAGTG02,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS OIL,8.799000000000001
2014,2014-03-01,BSASTG01,BSAS,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,37483.41
2014,2014-03-01,BVILDI01,BVIL,CTBELLVG,CT BELL VILLE - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,203.04500000000002
2014,2014-03-01,CASTDI01,CAST,CTCASTEG,CT CASTELLI - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,1023.9720000000001
2014,2014-03-01,CATADI01,CATA,EDECATKG,EDECAT GENERACION,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,89.84400000000001
2014,2014-03-01,CATDDI01,CATD,CTCATAMG,CT CATAMARCA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,203.872
2014,2014-03-01,CAVIDI01,CAVI,CTCAVIAG,CT CAVIAHUE - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,15.013
2014,2014-03-01,CEPUTG11,NPUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,38223.582
2014,2014-03-01,CEPUTG12,NPUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,37223.667
2014,2014-03-01,CEPUTG12,NPUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO GAS,(en blanco),(en blanco),GAS OIL,40.149
2014,2014-03-01,CHARDI01,CHAR,CTCHARAG,CT CHARATA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,22.491
2014,2014-03-01,CHARDI02,CHAR,CTCHARAG,CT CHARATA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,22.006
2014,2014-03-01,CHLEDI01,CHLE,CTCHILEG,CT CHILECITO - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,250.447
2014,2014-03-01,CIPODI01,CIPO,CTCIPOLG,CT CIPOLLETI - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,28.455000000000002
2014,2014-03-01,COLBDI01,COLB,CTCOLBSG,CT COLON BS.AS - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,250.264
2014,2014-03-01,CORRDI01,CORR,CTCORRIG,CT CORRIENTES - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,106.28
2014,2014-03-01,COSTTG08,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,6.095000000000001
2014,2014-03-01,COSTTG09,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1368.1290000000001
2014,2014-03-01,COSTTV03,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,6171.744000000001
2014,2014-03-01,COSTTV03,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,6277.822
2014,2014-03-01,COSTTV04,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,1998.103
2014,2014-03-01,COSTTV04,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,10657.017
2014,2014-03-01,COSTTV06,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,4076.7740000000003
2014,2014-03-01,COSTTV06,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,26593.446
2014,2014-03-01,COSTTV07,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,7643.534000000001
2014,2014-03-01,COSTTV07,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,11241.504
2014,2014-03-01,CRIVTG21,CRIV,CTPATAGG,C.T. PATAGONICAS SA           ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,3097.788
2014,2014-03-01,CRIVTG23,CRIV,CTPATAGG,C.T. PATAGONICAS SA           ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1346.644
2014,2014-03-01,CRIVTG27,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,5194.695000000001
2014,2014-03-01,CRIVTG28,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,3764.567
2014,2014-03-01,CSARDI01,CSAR,CTCSARMG,CT CAPITAN SARMIENTO - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,565.917
2014,2014-03-01,CURUTG01,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,664.894
2014,2014-03-01,CURUTG02,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,689.8040000000001
2014,2014-03-01,DIQUTG02,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.            ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,0.139
2014,2014-03-01,DSUDTG09,DSUD,CTDOCKSG,CENTRAL DOCK SUD              ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,50235.897
2014,2014-03-01,DSUDTG10,DSUD,CTDOCKSG,CENTRAL DOCK SUD              ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,47765.966
2014,2014-03-01,EBARTG01,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,30386.386
2014,2014-03-01,EBARTG02,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,27736.581
2014,2014-03-01,ELOMDI01,ELOM,PETRELRA,YAC.ENTRE LOMAS AUTOGENERADOR,MOTOR DIESEL,(en blanco),(en blanco),GAS NATURAL,447.81100000000004
2014,2014-03-01,ENSETG01,ENSE,LAPLATAC,LA PLATA COGENERACION SA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,18410.684
2014,2014-03-01,ESQDDI01,ESQD,CTESQUIG,CT ESQUINA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,128.126
2014,2014-03-01,FORDDI01,FORD,CTFORMOG,CT FORMOSA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,108.54400000000001
2014,2014-03-01,FORDDI02,FORD,CTFORMOG,CT FORMOSA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,112.277
2014,2014-03-01,GBELTG01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,48224.664000000004
2014,2014-03-01,GBELTG02,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,48612.384
2014,2014-03-01,GEBATG01,GEBA,GENELBAG,GENELBA - PETROBRAS,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,43140.203
2014,2014-03-01,GEBATG02,GEBA,GENELBAG,GENELBA - PETROBRAS,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,44090.371
2014,2014-03-01,GEBATG03,GEBA,GENELPLG,GENELBA PLUS- PETROBRAS,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,9039.075
2014,2014-03-01,GOYDDI01,GOYD,CTGOYADG,CT GOYA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,509.72700000000003
2014,2014-03-01,GUEMTG01,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,6648.379
2014,2014-03-01,GUEMTV11,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,1026.3220000000001
2014,2014-03-01,GUEMTV12,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,5098.542
2014,2014-03-01,GUEMTV13,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,25074.566
2014,2014-03-01,INDETG01,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,3330.186
2014,2014-03-01,INDETG02,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,3557.895
2014,2014-03-01,INTADI01,INTA,CTINTACG,CT INTA CATAMARCA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,2.247
2014,2014-03-01,ISVEDI01,ISVE,CTISLAVG,CT ISLA VERDE - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,29.66
2014,2014-03-01,JUARDI01,JUAR,CTJUAREG,CT ING JUAREZ - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,250.07500000000002
2014,2014-03-01,JUNIDI01,JUNI,CTJUNING,CT JUNIN - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,1393.856
2014,2014-03-01,LBANTG21,LBAN,GELABANG,GENERACION LA BANDA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,452.843
2014,2014-03-01,LBANTG22,LBAN,GELABANG,GENERACION LA BANDA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,190.62800000000001
2014,2014-03-01,LBLADI01,LBLA,CTLBLANG,CT LAGUNA BLANCA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,356.606
2014,2014-03-01,LDCUTG21,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,6096.435
2014,2014-03-01,LDCUTG22,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1575.846
2014,2014-03-01,LDCUTG23,LDCU,CTMENZAC,C T MENDOZA COGENERADOR       ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1726.161
2014,2014-03-01,LDCUTG24,LDCU,CTMENZAC,C T MENDOZA COGENERADOR       ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1832.78
2014,2014-03-01,LDCUTG25,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,27322.197
2014,2014-03-01,LDCUTV11,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,9034.815
2014,2014-03-01,LDCUTV12,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,397.142
2014,2014-03-01,LDCUTV12,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,3188.346
2014,2014-03-01,LDLATG01,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,24362.283
2014,2014-03-01,LDLATG02,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,24064.711
2014,2014-03-01,LDLATG03,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,23016.387
2014,2014-03-01,LEDETV01,LEDE,LEDESMYA,LEDESMA SAAI                  ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,242.079
2014,2014-03-01,LEVATG01,LEVA,EPECORDG,EPEC GENERACION               ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,2210.771
2014,2014-03-01,LEVATG02,LEVA,EPECORDG,EPEC GENERACION               ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,305.214
2014,2014-03-01,LINCDI01,LINC,CTLINCOG,CT LINCOLN - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,335.117
2014,2014-03-01,LLOMDI01,LLOM,CTLOMITG,CT LAS LOMITAS - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,43.082
2014,2014-03-01,LOBODI01,LOBO,CTLOBBSG,CT LOBOS BS.AS - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,650.479
2014,2014-03-01,LPALDI01,LPAL,CTLPALMG,CT LAS PALMAS - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,59.938
2014,2014-03-01,LPLADI01,LPLA,CTLAPLAG,CT LA PLATA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,42.042
2014,2014-03-01,LRIDDI01,LRID,CTLARIOG,CT LA RIOJA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,0.642
2014,2014-03-01,LRIOTG21,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,503.10400000000004
2014,2014-03-01,MATHTG01,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,748.253
2014,2014-03-01,MATHTG02,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,799.986
2014,2014-03-01,MDAJTG15,MDAJ,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,268.849
2014,2014-03-01,MDAJTG17,MDAJ,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,116.726
2014,2014-03-01,MDPATG12,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,655.1750000000001
2014,2014-03-01,MDPATG13,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,3376.126
2014,2014-03-01,MDPATG19,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,694.513
2014,2014-03-01,MDPATG20,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1146.589
2014,2014-03-01,MDPATG21,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,2759.148
2014,2014-03-01,MDPATV07,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,3595.6380000000004
2014,2014-03-01,MDPATV08,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,6412.102
2014,2014-03-01,MIR1DI01,MIR1,CTMIRMAG,CT MIRAMAR I - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,51.475
2014,2014-03-01,MMARTG01,MMAR,GMEDITEG,GEN.MEDITERRANEA (EX ENRON),TURBO GAS,(en blanco),(en blanco),GAS NATURAL,4581.543000000001
2014,2014-03-01,MMARTG02,MMAR,GMEDITEG,GEN.MEDITERRANEA (EX ENRON),TURBO GAS,(en blanco),(en blanco),GAS NATURAL,5605.903
2014,2014-03-01,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,(en blanco),(en blanco),GAS NATURAL,3897.547
2014,2014-03-01,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,(en blanco),(en blanco),GAS NATURAL,4641.305
2014,2014-03-01,MMARTG05,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,4572.585
2014,2014-03-01,MOLITV01,MOLI,MRPLSLSA,MOL.RIO PLATA AUTOG. S.L.,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,0.8280000000000001
2014,2014-03-01,MOLITV01,MOLI,MRPLSLSA,MOL.RIO PLATA AUTOG. S.L.,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,5.38
2014,2014-03-01,MSEVTG01,MSEV,ARCOMSXA,ARCOR MARIO SEVESO ARROYITO,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,5242.2480000000005
2014,2014-03-01,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,2634.7290000000003
2014,2014-03-01,NECOTV02,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,3724.84
2014,2014-03-01,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,5112.283
2014,2014-03-01,NECOTV04,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,77.75
2014,2014-03-01,NECOTV04,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,6806.887000000001
2014,2014-03-01,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,16826.96
2014,2014-03-01,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,5924.592000000001
2014,2014-03-01,OBERTG01,OBER,EMISSANG,EMSA GENERACION,TURBO GAS,(en blanco),(en blanco),GAS OIL,332.99100000000004
2014,2014-03-01,OLADTG01,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,706.38
2014,2014-03-01,OLADTG02,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,707.659
2014,2014-03-01,ORADDI01,ORAD,CTORANAG,CT ORAN - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,64.513
2014,2014-03-01,PARATG01,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,807.123
2014,2014-03-01,PARATG02,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,753.2330000000001
2014,2014-03-01,PATATG01,PATA,ESURESUG,ENERGIA DEL SUR S.A.          ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,8551.108
2014,2014-03-01,PATATG02,PATA,ESURESUG,ENERGIA DEL SUR S.A.          ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,8262.485
2014,2014-03-01,PATATV01,PATA,ESURESUG,ENERGIA DEL SUR S.A.          ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,3559.607
2014,2014-03-01,PEHUDI01,PEHU,CTPEHUAG,CT PEHUAJO - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,933.567
2014,2014-03-01,PHDZTG01,PHDZ,YPF-PHQA,YPF YAC P.HERNANDEZ AUTOG     ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,602.476
2014,2014-03-01,PHUITG01,PHUI,YPFPHUQA,YPF Autogenerador Pza. Huincul,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,6828.999000000001
2014,2014-03-01,PICADI01,PICA,CTPINDCG,CT PARQUE INDUSTR.CATAM-ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,186.42000000000002
2014,2014-03-01,PILATG12,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,29692.592
2014,2014-03-01,PILATV02,PILA,EPECORDG,EPEC GENERACION               ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,429.312
2014,2014-03-01,PILATV02,PILA,EPECORDG,EPEC GENERACION               ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,2543.032
2014,2014-03-01,PILATV03,PILA,EPECORDG,EPEC GENERACION               ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,501.80600000000004
2014,2014-03-01,PILATV03,PILA,EPECORDG,EPEC GENERACION               ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,4976.554
2014,2014-03-01,PILATV04,PILA,EPECORDG,EPEC GENERACION               ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,759.7270000000001
2014,2014-03-01,PILATV04,PILA,EPECORDG,EPEC GENERACION               ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,7479.196
2014,2014-03-01,PINATG07,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,664.7950000000001
2014,2014-03-01,PINATG08,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,598.768
2014,2014-03-01,PINATG09,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,734.042
2014,2014-03-01,PINATG10,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,557.139
2014,2014-03-01,PIQIDI01,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,MOTOR DIESEL,(en blanco),(en blanco),GAS NATURAL,2997.9990000000003
2014,2014-03-01,PIRADI01,PIRA,CTPIRANG,CT PIRANE - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,421.65200000000004
2014,2014-03-01,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,7582.755
2014,2014-03-01,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,7095.072
2014,2014-03-01,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,12818.637
2014,2014-03-01,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,10056.45
2014,2014-03-01,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,20030.891
2014,2014-03-01,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA             ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,7934.610000000001
2014,2014-03-01,PPATDI01,PPAT,CTPATRIG,CT PASO DE LA PATRIA - ENARSA,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,26.334
